20
1    0.2144    0.1281  22 34
2    0.3436    0.1266  22 34
3    0.7653    0.9811  22 34
4    0.9897     0.933  2 14
5    0.9875    0.5275  2 14
6    0.6351    0.5672  2 14
7    0.8887    0.6436  2 14
8    0.4094    0.1835  12 24
9    0.9464    0.2938  22 34
10    0.7088     0.176  22 34
11  0.009583    0.7611  22 34
12   0.07275    0.3415  2 14
13   0.03455   0.02777  22 34
14    0.2317    0.8108  12 24
15    0.8067    0.6072  2 14
16     0.521    0.9116  22 34
17    0.6041    0.7057  12 24
18   0.07898    0.4625  2 14
19    0.8004    0.4706  22 34
20    0.1371    0.3188  12 24
 The overall mean of the demand for this small instance is 19
Locations for this instance are r
